category,code,description,downloaded_images,downloaded_pdfs,error,image_urls,inci,last_updated,name,pdf_links,price,url
,,,"['C:\\Users\\volon\\MASSIMOAI7\\images\\LOGO%20ESSENTIAL%20FRAGRANCE-120x150.jpg', ""C:\\Users\\volon\\MASSIMOAI7\\images\\LOGO%20CAPELLO%20PIU'-120x150.jpg"", 'C:\\Users\\volon\\MASSIMOAI7\\images\\elite-120x150.png', 'C:\\Users\\volon\\MASSIMOAI7\\images\\promo-120x150.jpg', 'C:\\Users\\volon\\MASSIMOAI7\\images\\NSK0176-75x100.jpg', 'C:\\Users\\volon\\MASSIMOAI7\\images\\MYC0021-75x100.jpg', 'C:\\Users\\volon\\MASSIMOAI7\\images\\it-It.png', 'C:\\Users\\volon\\MASSIMOAI7\\images\\en-gb.png', 'C:\\Users\\volon\\MASSIMOAI7\\images\\001A-600x800.jpg', 'C:\\Users\\volon\\MASSIMOAI7\\images\\001B-600x800.jpg', 'C:\\Users\\volon\\MASSIMOAI7\\images\\001C-600x800.jpg', 'C:\\Users\\volon\\MASSIMOAI7\\images\\001B-300x400.jpg', 'C:\\Users\\volon\\MASSIMOAI7\\images\\001A-300x400.jpg', 'C:\\Users\\volon\\MASSIMOAI7\\images\\loader.svg']",,,"['https://liveonplus.it/image/cache/catalog/CATEGORIE/LOGO%20ESSENTIAL%20FRAGRANCE-120x150.jpg', ""https://liveonplus.it/image/cache/catalog/CATEGORIE/LOGO%20CAPELLO%20PIU'-120x150.jpg"", 'https://liveonplus.it/image/cache/catalog/CATEGORIE/elite-120x150.png', 'https://liveonplus.it/image/cache/catalog/CATEGORIE/promo-120x150.jpg', 'https://liveonplus.it/image/cache/catalog/HAIR%20CARE/NSK0176-75x100.jpg', 'https://liveonplus.it/image/cache/catalog/MYCOS/VISO/MAGIC%20BB%20CREAM/MYC0021-75x100.jpg', 'https://liveonplus.it/catalog/language/it-It/it-It.png', 'https://liveonplus.it/catalog/language/en-gb/en-gb.png', 'https://liveonplus.it/image/cache/catalog/PECCATI%20OLFATTIVI/MAN/100ML/001A-600x800.jpg', 'https://liveonplus.it/image/cache/catalog/PECCATI%20OLFATTIVI/MAN/100ML/001B-600x800.jpg', 'https://liveonplus.it/image/cache/catalog/PECCATI%20OLFATTIVI/MAN/100ML/001C-600x800.jpg', 'https://liveonplus.it/image/cache/catalog/PECCATI%20OLFATTIVI/MAN/30ML/001B-300x400.jpg', 'https://liveonplus.it/image/cache/catalog/PECCATI%20OLFATTIVI/MAN/3ML/001A-300x400.jpg', 'https://liveonplus.it/catalog/view/theme/wokiee/img/loader.svg']",,2025-06-28T23:26:19.488660,,[],,https://liveonplus.it/index.php?route=product/product&path=101&product_id=167
,,,"['C:\\Users\\volon\\MASSIMOAI7\\images\\LOGO%20ESSENTIAL%20FRAGRANCE-120x150.jpg', ""C:\\Users\\volon\\MASSIMOAI7\\images\\LOGO%20CAPELLO%20PIU'-120x150.jpg"", 'C:\\Users\\volon\\MASSIMOAI7\\images\\elite-120x150.png', 'C:\\Users\\volon\\MASSIMOAI7\\images\\promo-120x150.jpg', 'C:\\Users\\volon\\MASSIMOAI7\\images\\NSK0176-75x100.jpg', 'C:\\Users\\volon\\MASSIMOAI7\\images\\MYC0021-75x100.jpg', 'C:\\Users\\volon\\MASSIMOAI7\\images\\it-It.png', 'C:\\Users\\volon\\MASSIMOAI7\\images\\en-gb.png', 'C:\\Users\\volon\\MASSIMOAI7\\images\\002C-600x800.jpg', 'C:\\Users\\volon\\MASSIMOAI7\\images\\002B-600x800.jpg', 'C:\\Users\\volon\\MASSIMOAI7\\images\\002A-600x800.jpg', 'C:\\Users\\volon\\MASSIMOAI7\\images\\002B-300x400.jpg', 'C:\\Users\\volon\\MASSIMOAI7\\images\\002A-300x400.jpg', 'C:\\Users\\volon\\MASSIMOAI7\\images\\loader.svg']",,,"['https://liveonplus.it/image/cache/catalog/CATEGORIE/LOGO%20ESSENTIAL%20FRAGRANCE-120x150.jpg', ""https://liveonplus.it/image/cache/catalog/CATEGORIE/LOGO%20CAPELLO%20PIU'-120x150.jpg"", 'https://liveonplus.it/image/cache/catalog/CATEGORIE/elite-120x150.png', 'https://liveonplus.it/image/cache/catalog/CATEGORIE/promo-120x150.jpg', 'https://liveonplus.it/image/cache/catalog/HAIR%20CARE/NSK0176-75x100.jpg', 'https://liveonplus.it/image/cache/catalog/MYCOS/VISO/MAGIC%20BB%20CREAM/MYC0021-75x100.jpg', 'https://liveonplus.it/catalog/language/it-It/it-It.png', 'https://liveonplus.it/catalog/language/en-gb/en-gb.png', 'https://liveonplus.it/image/cache/catalog/PECCATI%20OLFATTIVI/MAN/100ML/002C-600x800.jpg', 'https://liveonplus.it/image/cache/catalog/PECCATI%20OLFATTIVI/MAN/100ML/002B-600x800.jpg', 'https://liveonplus.it/image/cache/catalog/PECCATI%20OLFATTIVI/MAN/100ML/002A-600x800.jpg', 'https://liveonplus.it/image/cache/catalog/PECCATI%20OLFATTIVI/MAN/30ML/002B-300x400.jpg', 'https://liveonplus.it/image/cache/catalog/PECCATI%20OLFATTIVI/MAN/3ML/002A-300x400.jpg', 'https://liveonplus.it/catalog/view/theme/wokiee/img/loader.svg']",,2025-06-28T23:26:27.466464,,[],,https://liveonplus.it/index.php?route=product/product&path=101&product_id=170
,,,"['C:\\Users\\volon\\MASSIMOAI7\\images\\LOGO%20ESSENTIAL%20FRAGRANCE-120x150.jpg', ""C:\\Users\\volon\\MASSIMOAI7\\images\\LOGO%20CAPELLO%20PIU'-120x150.jpg"", 'C:\\Users\\volon\\MASSIMOAI7\\images\\elite-120x150.png', 'C:\\Users\\volon\\MASSIMOAI7\\images\\promo-120x150.jpg', 'C:\\Users\\volon\\MASSIMOAI7\\images\\NSK0176-75x100.jpg', 'C:\\Users\\volon\\MASSIMOAI7\\images\\MYC0021-75x100.jpg', 'C:\\Users\\volon\\MASSIMOAI7\\images\\it-It.png', 'C:\\Users\\volon\\MASSIMOAI7\\images\\en-gb.png', 'C:\\Users\\volon\\MASSIMOAI7\\images\\003A-600x800.jpg', 'C:\\Users\\volon\\MASSIMOAI7\\images\\003B-600x800.jpg', 'C:\\Users\\volon\\MASSIMOAI7\\images\\003C-600x800.jpg', 'C:\\Users\\volon\\MASSIMOAI7\\images\\003B-300x400.jpg', 'C:\\Users\\volon\\MASSIMOAI7\\images\\003A-300x400.jpg', 'C:\\Users\\volon\\MASSIMOAI7\\images\\loader.svg']",,,"['https://liveonplus.it/image/cache/catalog/CATEGORIE/LOGO%20ESSENTIAL%20FRAGRANCE-120x150.jpg', ""https://liveonplus.it/image/cache/catalog/CATEGORIE/LOGO%20CAPELLO%20PIU'-120x150.jpg"", 'https://liveonplus.it/image/cache/catalog/CATEGORIE/elite-120x150.png', 'https://liveonplus.it/image/cache/catalog/CATEGORIE/promo-120x150.jpg', 'https://liveonplus.it/image/cache/catalog/HAIR%20CARE/NSK0176-75x100.jpg', 'https://liveonplus.it/image/cache/catalog/MYCOS/VISO/MAGIC%20BB%20CREAM/MYC0021-75x100.jpg', 'https://liveonplus.it/catalog/language/it-It/it-It.png', 'https://liveonplus.it/catalog/language/en-gb/en-gb.png', 'https://liveonplus.it/image/cache/catalog/PECCATI%20OLFATTIVI/MAN/100ML/003A-600x800.jpg', 'https://liveonplus.it/image/cache/catalog/PECCATI%20OLFATTIVI/MAN/100ML/003B-600x800.jpg', 'https://liveonplus.it/image/cache/catalog/PECCATI%20OLFATTIVI/MAN/100ML/003C-600x800.jpg', 'https://liveonplus.it/image/cache/catalog/PECCATI%20OLFATTIVI/MAN/30ML/003B-300x400.jpg', 'https://liveonplus.it/image/cache/catalog/PECCATI%20OLFATTIVI/MAN/3ML/003A-300x400.jpg', 'https://liveonplus.it/catalog/view/theme/wokiee/img/loader.svg']",,2025-06-28T23:26:35.036239,,[],,https://liveonplus.it/index.php?route=product/product&path=101&product_id=171
,,,"['C:\\Users\\volon\\MASSIMOAI7\\images\\LOGO%20ESSENTIAL%20FRAGRANCE-120x150.jpg', ""C:\\Users\\volon\\MASSIMOAI7\\images\\LOGO%20CAPELLO%20PIU'-120x150.jpg"", 'C:\\Users\\volon\\MASSIMOAI7\\images\\elite-120x150.png', 'C:\\Users\\volon\\MASSIMOAI7\\images\\promo-120x150.jpg', 'C:\\Users\\volon\\MASSIMOAI7\\images\\NSK0176-75x100.jpg', 'C:\\Users\\volon\\MASSIMOAI7\\images\\MYC0021-75x100.jpg', 'C:\\Users\\volon\\MASSIMOAI7\\images\\it-It.png', 'C:\\Users\\volon\\MASSIMOAI7\\images\\en-gb.png', 'C:\\Users\\volon\\MASSIMOAI7\\images\\004C-600x800.jpg', 'C:\\Users\\volon\\MASSIMOAI7\\images\\004B-600x800.jpg', 'C:\\Users\\volon\\MASSIMOAI7\\images\\004A-600x800.jpg', 'C:\\Users\\volon\\MASSIMOAI7\\images\\004B-300x400.jpg', 'C:\\Users\\volon\\MASSIMOAI7\\images\\004A-300x400.jpg', 'C:\\Users\\volon\\MASSIMOAI7\\images\\loader.svg']",,,"['https://liveonplus.it/image/cache/catalog/CATEGORIE/LOGO%20ESSENTIAL%20FRAGRANCE-120x150.jpg', ""https://liveonplus.it/image/cache/catalog/CATEGORIE/LOGO%20CAPELLO%20PIU'-120x150.jpg"", 'https://liveonplus.it/image/cache/catalog/CATEGORIE/elite-120x150.png', 'https://liveonplus.it/image/cache/catalog/CATEGORIE/promo-120x150.jpg', 'https://liveonplus.it/image/cache/catalog/HAIR%20CARE/NSK0176-75x100.jpg', 'https://liveonplus.it/image/cache/catalog/MYCOS/VISO/MAGIC%20BB%20CREAM/MYC0021-75x100.jpg', 'https://liveonplus.it/catalog/language/it-It/it-It.png', 'https://liveonplus.it/catalog/language/en-gb/en-gb.png', 'https://liveonplus.it/image/cache/catalog/PECCATI%20OLFATTIVI/MAN/100ML/004C-600x800.jpg', 'https://liveonplus.it/image/cache/catalog/PECCATI%20OLFATTIVI/MAN/100ML/004B-600x800.jpg', 'https://liveonplus.it/image/cache/catalog/PECCATI%20OLFATTIVI/MAN/100ML/004A-600x800.jpg', 'https://liveonplus.it/image/cache/catalog/PECCATI%20OLFATTIVI/MAN/30ML/004B-300x400.jpg', 'https://liveonplus.it/image/cache/catalog/PECCATI%20OLFATTIVI/MAN/3ML/004A-300x400.jpg', 'https://liveonplus.it/catalog/view/theme/wokiee/img/loader.svg']",,2025-06-28T23:26:43.449837,,[],,https://liveonplus.it/index.php?route=product/product&path=101&product_id=172
,,,"['C:\\Users\\volon\\MASSIMOAI7\\images\\LOGO%20ESSENTIAL%20FRAGRANCE-120x150.jpg', ""C:\\Users\\volon\\MASSIMOAI7\\images\\LOGO%20CAPELLO%20PIU'-120x150.jpg"", 'C:\\Users\\volon\\MASSIMOAI7\\images\\elite-120x150.png', 'C:\\Users\\volon\\MASSIMOAI7\\images\\promo-120x150.jpg', 'C:\\Users\\volon\\MASSIMOAI7\\images\\NSK0176-75x100.jpg', 'C:\\Users\\volon\\MASSIMOAI7\\images\\MYC0021-75x100.jpg', 'C:\\Users\\volon\\MASSIMOAI7\\images\\it-It.png', 'C:\\Users\\volon\\MASSIMOAI7\\images\\en-gb.png', 'C:\\Users\\volon\\MASSIMOAI7\\images\\008A-600x800.jpg', 'C:\\Users\\volon\\MASSIMOAI7\\images\\008B-600x800.jpg', 'C:\\Users\\volon\\MASSIMOAI7\\images\\008C-600x800.jpg', 'C:\\Users\\volon\\MASSIMOAI7\\images\\008B-300x400.jpg', 'C:\\Users\\volon\\MASSIMOAI7\\images\\003A-300x400.jpg', 'C:\\Users\\volon\\MASSIMOAI7\\images\\loader.svg']",,,"['https://liveonplus.it/image/cache/catalog/CATEGORIE/LOGO%20ESSENTIAL%20FRAGRANCE-120x150.jpg', ""https://liveonplus.it/image/cache/catalog/CATEGORIE/LOGO%20CAPELLO%20PIU'-120x150.jpg"", 'https://liveonplus.it/image/cache/catalog/CATEGORIE/elite-120x150.png', 'https://liveonplus.it/image/cache/catalog/CATEGORIE/promo-120x150.jpg', 'https://liveonplus.it/image/cache/catalog/HAIR%20CARE/NSK0176-75x100.jpg', 'https://liveonplus.it/image/cache/catalog/MYCOS/VISO/MAGIC%20BB%20CREAM/MYC0021-75x100.jpg', 'https://liveonplus.it/catalog/language/it-It/it-It.png', 'https://liveonplus.it/catalog/language/en-gb/en-gb.png', 'https://liveonplus.it/image/cache/catalog/PECCATI%20OLFATTIVI/MAN/100ML/008A-600x800.jpg', 'https://liveonplus.it/image/cache/catalog/PECCATI%20OLFATTIVI/MAN/100ML/008B-600x800.jpg', 'https://liveonplus.it/image/cache/catalog/PECCATI%20OLFATTIVI/MAN/100ML/008C-600x800.jpg', 'https://liveonplus.it/image/cache/catalog/PECCATI%20OLFATTIVI/MAN/30ML/008B-300x400.jpg', 'https://liveonplus.it/image/cache/catalog/PECCATI%20OLFATTIVI/MAN/3ML/003A-300x400.jpg', 'https://liveonplus.it/catalog/view/theme/wokiee/img/loader.svg']",,2025-06-28T23:26:51.411989,,[],,https://liveonplus.it/index.php?route=product/product&path=101&product_id=174
,,,"['C:\\Users\\volon\\MASSIMOAI7\\images\\LOGO%20ESSENTIAL%20FRAGRANCE-120x150.jpg', ""C:\\Users\\volon\\MASSIMOAI7\\images\\LOGO%20CAPELLO%20PIU'-120x150.jpg"", 'C:\\Users\\volon\\MASSIMOAI7\\images\\elite-120x150.png', 'C:\\Users\\volon\\MASSIMOAI7\\images\\promo-120x150.jpg', 'C:\\Users\\volon\\MASSIMOAI7\\images\\NSK0176-75x100.jpg', 'C:\\Users\\volon\\MASSIMOAI7\\images\\MYC0021-75x100.jpg', 'C:\\Users\\volon\\MASSIMOAI7\\images\\it-It.png', 'C:\\Users\\volon\\MASSIMOAI7\\images\\en-gb.png', 'C:\\Users\\volon\\MASSIMOAI7\\images\\005C-600x800.jpg', 'C:\\Users\\volon\\MASSIMOAI7\\images\\005B-600x800.jpg', 'C:\\Users\\volon\\MASSIMOAI7\\images\\005A-600x800.jpg', 'C:\\Users\\volon\\MASSIMOAI7\\images\\005B-300x400.jpg', 'C:\\Users\\volon\\MASSIMOAI7\\images\\005A-300x400.jpg', 'C:\\Users\\volon\\MASSIMOAI7\\images\\loader.svg']",,,"['https://liveonplus.it/image/cache/catalog/CATEGORIE/LOGO%20ESSENTIAL%20FRAGRANCE-120x150.jpg', ""https://liveonplus.it/image/cache/catalog/CATEGORIE/LOGO%20CAPELLO%20PIU'-120x150.jpg"", 'https://liveonplus.it/image/cache/catalog/CATEGORIE/elite-120x150.png', 'https://liveonplus.it/image/cache/catalog/CATEGORIE/promo-120x150.jpg', 'https://liveonplus.it/image/cache/catalog/HAIR%20CARE/NSK0176-75x100.jpg', 'https://liveonplus.it/image/cache/catalog/MYCOS/VISO/MAGIC%20BB%20CREAM/MYC0021-75x100.jpg', 'https://liveonplus.it/catalog/language/it-It/it-It.png', 'https://liveonplus.it/catalog/language/en-gb/en-gb.png', 'https://liveonplus.it/image/cache/catalog/PECCATI%20OLFATTIVI/MAN/100ML/005C-600x800.jpg', 'https://liveonplus.it/image/cache/catalog/PECCATI%20OLFATTIVI/MAN/100ML/005B-600x800.jpg', 'https://liveonplus.it/image/cache/catalog/PECCATI%20OLFATTIVI/MAN/100ML/005A-600x800.jpg', 'https://liveonplus.it/image/cache/catalog/PECCATI%20OLFATTIVI/MAN/30ML/005B-300x400.jpg', 'https://liveonplus.it/image/cache/catalog/PECCATI%20OLFATTIVI/MAN/3ML/005A-300x400.jpg', 'https://liveonplus.it/catalog/view/theme/wokiee/img/loader.svg']",,2025-06-28T23:26:59.219688,,[],,https://liveonplus.it/index.php?route=product/product&path=101&product_id=175
,,,"['C:\\Users\\volon\\MASSIMOAI7\\images\\LOGO%20ESSENTIAL%20FRAGRANCE-120x150.jpg', ""C:\\Users\\volon\\MASSIMOAI7\\images\\LOGO%20CAPELLO%20PIU'-120x150.jpg"", 'C:\\Users\\volon\\MASSIMOAI7\\images\\elite-120x150.png', 'C:\\Users\\volon\\MASSIMOAI7\\images\\promo-120x150.jpg', 'C:\\Users\\volon\\MASSIMOAI7\\images\\NSK0176-75x100.jpg', 'C:\\Users\\volon\\MASSIMOAI7\\images\\MYC0021-75x100.jpg', 'C:\\Users\\volon\\MASSIMOAI7\\images\\it-It.png', 'C:\\Users\\volon\\MASSIMOAI7\\images\\en-gb.png', 'C:\\Users\\volon\\MASSIMOAI7\\images\\007C-600x800.jpg', 'C:\\Users\\volon\\MASSIMOAI7\\images\\007B-600x800.jpg', 'C:\\Users\\volon\\MASSIMOAI7\\images\\007A-600x800.jpg', 'C:\\Users\\volon\\MASSIMOAI7\\images\\007B-300x400.jpg', 'C:\\Users\\volon\\MASSIMOAI7\\images\\007A-300x400.jpg', 'C:\\Users\\volon\\MASSIMOAI7\\images\\loader.svg']",,,"['https://liveonplus.it/image/cache/catalog/CATEGORIE/LOGO%20ESSENTIAL%20FRAGRANCE-120x150.jpg', ""https://liveonplus.it/image/cache/catalog/CATEGORIE/LOGO%20CAPELLO%20PIU'-120x150.jpg"", 'https://liveonplus.it/image/cache/catalog/CATEGORIE/elite-120x150.png', 'https://liveonplus.it/image/cache/catalog/CATEGORIE/promo-120x150.jpg', 'https://liveonplus.it/image/cache/catalog/HAIR%20CARE/NSK0176-75x100.jpg', 'https://liveonplus.it/image/cache/catalog/MYCOS/VISO/MAGIC%20BB%20CREAM/MYC0021-75x100.jpg', 'https://liveonplus.it/catalog/language/it-It/it-It.png', 'https://liveonplus.it/catalog/language/en-gb/en-gb.png', 'https://liveonplus.it/image/cache/catalog/PECCATI%20OLFATTIVI/MAN/100ML/007C-600x800.jpg', 'https://liveonplus.it/image/cache/catalog/PECCATI%20OLFATTIVI/MAN/100ML/007B-600x800.jpg', 'https://liveonplus.it/image/cache/catalog/PECCATI%20OLFATTIVI/MAN/100ML/007A-600x800.jpg', 'https://liveonplus.it/image/cache/catalog/PECCATI%20OLFATTIVI/MAN/30ML/007B-300x400.jpg', 'https://liveonplus.it/image/cache/catalog/PECCATI%20OLFATTIVI/MAN/3ML/007A-300x400.jpg', 'https://liveonplus.it/catalog/view/theme/wokiee/img/loader.svg']",,2025-06-28T23:27:07.193367,,[],,https://liveonplus.it/index.php?route=product/product&path=101&product_id=176
,,,"['C:\\Users\\volon\\MASSIMOAI7\\images\\LOGO%20ESSENTIAL%20FRAGRANCE-120x150.jpg', ""C:\\Users\\volon\\MASSIMOAI7\\images\\LOGO%20CAPELLO%20PIU'-120x150.jpg"", 'C:\\Users\\volon\\MASSIMOAI7\\images\\elite-120x150.png', 'C:\\Users\\volon\\MASSIMOAI7\\images\\promo-120x150.jpg', 'C:\\Users\\volon\\MASSIMOAI7\\images\\NSK0176-75x100.jpg', 'C:\\Users\\volon\\MASSIMOAI7\\images\\MYC0021-75x100.jpg', 'C:\\Users\\volon\\MASSIMOAI7\\images\\it-It.png', 'C:\\Users\\volon\\MASSIMOAI7\\images\\en-gb.png', 'C:\\Users\\volon\\MASSIMOAI7\\images\\009C-600x800.jpg', 'C:\\Users\\volon\\MASSIMOAI7\\images\\009B-600x800.jpg', 'C:\\Users\\volon\\MASSIMOAI7\\images\\009A-600x800.jpg', 'C:\\Users\\volon\\MASSIMOAI7\\images\\009B-300x400.jpg', 'C:\\Users\\volon\\MASSIMOAI7\\images\\009A-300x400.jpg', 'C:\\Users\\volon\\MASSIMOAI7\\images\\loader.svg']",,,"['https://liveonplus.it/image/cache/catalog/CATEGORIE/LOGO%20ESSENTIAL%20FRAGRANCE-120x150.jpg', ""https://liveonplus.it/image/cache/catalog/CATEGORIE/LOGO%20CAPELLO%20PIU'-120x150.jpg"", 'https://liveonplus.it/image/cache/catalog/CATEGORIE/elite-120x150.png', 'https://liveonplus.it/image/cache/catalog/CATEGORIE/promo-120x150.jpg', 'https://liveonplus.it/image/cache/catalog/HAIR%20CARE/NSK0176-75x100.jpg', 'https://liveonplus.it/image/cache/catalog/MYCOS/VISO/MAGIC%20BB%20CREAM/MYC0021-75x100.jpg', 'https://liveonplus.it/catalog/language/it-It/it-It.png', 'https://liveonplus.it/catalog/language/en-gb/en-gb.png', 'https://liveonplus.it/image/cache/catalog/PECCATI%20OLFATTIVI/MAN/100ML/009C-600x800.jpg', 'https://liveonplus.it/image/cache/catalog/PECCATI%20OLFATTIVI/MAN/100ML/009B-600x800.jpg', 'https://liveonplus.it/image/cache/catalog/PECCATI%20OLFATTIVI/MAN/100ML/009A-600x800.jpg', 'https://liveonplus.it/image/cache/catalog/PECCATI%20OLFATTIVI/MAN/30ML/009B-300x400.jpg', 'https://liveonplus.it/image/cache/catalog/PECCATI%20OLFATTIVI/MAN/3ML/009A-300x400.jpg', 'https://liveonplus.it/catalog/view/theme/wokiee/img/loader.svg']",,2025-06-28T23:27:15.473824,,[],,https://liveonplus.it/index.php?route=product/product&path=101&product_id=177
,,,"['C:\\Users\\volon\\MASSIMOAI7\\images\\LOGO%20ESSENTIAL%20FRAGRANCE-120x150.jpg', ""C:\\Users\\volon\\MASSIMOAI7\\images\\LOGO%20CAPELLO%20PIU'-120x150.jpg"", 'C:\\Users\\volon\\MASSIMOAI7\\images\\elite-120x150.png', 'C:\\Users\\volon\\MASSIMOAI7\\images\\promo-120x150.jpg', 'C:\\Users\\volon\\MASSIMOAI7\\images\\NSK0176-75x100.jpg', 'C:\\Users\\volon\\MASSIMOAI7\\images\\MYC0021-75x100.jpg', 'C:\\Users\\volon\\MASSIMOAI7\\images\\it-It.png', 'C:\\Users\\volon\\MASSIMOAI7\\images\\en-gb.png', 'C:\\Users\\volon\\MASSIMOAI7\\images\\011A-600x800.jpg', 'C:\\Users\\volon\\MASSIMOAI7\\images\\011B-600x800.jpg', 'C:\\Users\\volon\\MASSIMOAI7\\images\\011C-600x800.jpg', 'C:\\Users\\volon\\MASSIMOAI7\\images\\011B-300x400.jpg', 'C:\\Users\\volon\\MASSIMOAI7\\images\\011A-300x400.jpg', 'C:\\Users\\volon\\MASSIMOAI7\\images\\loader.svg']",,,"['https://liveonplus.it/image/cache/catalog/CATEGORIE/LOGO%20ESSENTIAL%20FRAGRANCE-120x150.jpg', ""https://liveonplus.it/image/cache/catalog/CATEGORIE/LOGO%20CAPELLO%20PIU'-120x150.jpg"", 'https://liveonplus.it/image/cache/catalog/CATEGORIE/elite-120x150.png', 'https://liveonplus.it/image/cache/catalog/CATEGORIE/promo-120x150.jpg', 'https://liveonplus.it/image/cache/catalog/HAIR%20CARE/NSK0176-75x100.jpg', 'https://liveonplus.it/image/cache/catalog/MYCOS/VISO/MAGIC%20BB%20CREAM/MYC0021-75x100.jpg', 'https://liveonplus.it/catalog/language/it-It/it-It.png', 'https://liveonplus.it/catalog/language/en-gb/en-gb.png', 'https://liveonplus.it/image/cache/catalog/PECCATI%20OLFATTIVI/MAN/100ML/011A-600x800.jpg', 'https://liveonplus.it/image/cache/catalog/PECCATI%20OLFATTIVI/MAN/100ML/011B-600x800.jpg', 'https://liveonplus.it/image/cache/catalog/PECCATI%20OLFATTIVI/MAN/100ML/011C-600x800.jpg', 'https://liveonplus.it/image/cache/catalog/PECCATI%20OLFATTIVI/MAN/30ML/011B-300x400.jpg', 'https://liveonplus.it/image/cache/catalog/PECCATI%20OLFATTIVI/MAN/3ML/011A-300x400.jpg', 'https://liveonplus.it/catalog/view/theme/wokiee/img/loader.svg']",,2025-06-28T23:27:23.934931,,[],,https://liveonplus.it/index.php?route=product/product&path=101&product_id=179
,,,"['C:\\Users\\volon\\MASSIMOAI7\\images\\LOGO%20ESSENTIAL%20FRAGRANCE-120x150.jpg', ""C:\\Users\\volon\\MASSIMOAI7\\images\\LOGO%20CAPELLO%20PIU'-120x150.jpg"", 'C:\\Users\\volon\\MASSIMOAI7\\images\\elite-120x150.png', 'C:\\Users\\volon\\MASSIMOAI7\\images\\promo-120x150.jpg', 'C:\\Users\\volon\\MASSIMOAI7\\images\\NSK0176-75x100.jpg', 'C:\\Users\\volon\\MASSIMOAI7\\images\\MYC0021-75x100.jpg', 'C:\\Users\\volon\\MASSIMOAI7\\images\\it-It.png', 'C:\\Users\\volon\\MASSIMOAI7\\images\\en-gb.png', 'C:\\Users\\volon\\MASSIMOAI7\\images\\012A-600x800.jpg', 'C:\\Users\\volon\\MASSIMOAI7\\images\\012B-600x800.jpg', 'C:\\Users\\volon\\MASSIMOAI7\\images\\012C-600x800.jpg', 'C:\\Users\\volon\\MASSIMOAI7\\images\\012B-300x400.jpg', 'C:\\Users\\volon\\MASSIMOAI7\\images\\012A-300x400.jpg', 'C:\\Users\\volon\\MASSIMOAI7\\images\\loader.svg']",,,"['https://liveonplus.it/image/cache/catalog/CATEGORIE/LOGO%20ESSENTIAL%20FRAGRANCE-120x150.jpg', ""https://liveonplus.it/image/cache/catalog/CATEGORIE/LOGO%20CAPELLO%20PIU'-120x150.jpg"", 'https://liveonplus.it/image/cache/catalog/CATEGORIE/elite-120x150.png', 'https://liveonplus.it/image/cache/catalog/CATEGORIE/promo-120x150.jpg', 'https://liveonplus.it/image/cache/catalog/HAIR%20CARE/NSK0176-75x100.jpg', 'https://liveonplus.it/image/cache/catalog/MYCOS/VISO/MAGIC%20BB%20CREAM/MYC0021-75x100.jpg', 'https://liveonplus.it/catalog/language/it-It/it-It.png', 'https://liveonplus.it/catalog/language/en-gb/en-gb.png', 'https://liveonplus.it/image/cache/catalog/PECCATI%20OLFATTIVI/MAN/100ML/012A-600x800.jpg', 'https://liveonplus.it/image/cache/catalog/PECCATI%20OLFATTIVI/MAN/100ML/012B-600x800.jpg', 'https://liveonplus.it/image/cache/catalog/PECCATI%20OLFATTIVI/MAN/100ML/012C-600x800.jpg', 'https://liveonplus.it/image/cache/catalog/PECCATI%20OLFATTIVI/MAN/30ML/012B-300x400.jpg', 'https://liveonplus.it/image/cache/catalog/PECCATI%20OLFATTIVI/MAN/3ML/012A-300x400.jpg', 'https://liveonplus.it/catalog/view/theme/wokiee/img/loader.svg']",,2025-06-28T23:27:32.460464,,[],,https://liveonplus.it/index.php?route=product/product&path=101&product_id=180
